"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"2005/06","S08000031"," ",4,"SMR01"," ","185"," ","129.73"," ","135"," ","94.67"," ","",":","",":"
"2005/06","S08000031"," ",5,"SMR01"," ","195"," ","93.57"," ","125"," ","59.98"," ","",":","",":"
"2005/06","S08000022"," ",1,"SMR01"," ","185"," ","734.97"," ","120"," ","476.74"," ","",":","",":"
"2005/06","S08000022"," ",2,"SMR01"," ","315"," ","551.13"," ","230"," ","402.41"," ","",":","",":"
"2005/06","S08000022"," ",3,"SMR01"," ","375"," ","312.82"," ","285"," ","237.75"," ","",":","",":"
"2005/06","S08000022"," ",4,"SMR01"," ","155"," ","198.33"," ","120"," ","153.55"," ","",":","",":"
"2005/06","S08000022"," ",5,"SMR01"," ","30"," ","106.93"," ","20"," ","71.29"," ","",":","",":"
"2005/06","S08000032"," ",1,"SMR01"," ","490"," ","293.96"," ","320"," ","191.98"," ","",":","",":"
"2005/06","S08000032"," ",2,"SMR01"," ","365"," ","223"," ","240"," ","146.63"," ","",":","",":"
"2005/06","S08000032"," ",3,"SMR01"," ","185"," ","135.52"," ","115"," ","84.24"," ","",":","",":"
"2005/06","S08000032"," ",4,"SMR01"," ","90"," ","97.53"," ","70"," ","75.86"," ","",":","",":"
"2005/06","S08000032"," ",5,"SMR01"," ","55"," ","73.5"," ","35"," ","46.77"," ","",":","",":"
"2005/06","S08000024"," ",1,"SMR01"," ","305"," ","317.06"," ","210"," ","218.31"," ","",":","",":"
"2005/06","S08000024"," ",2,"SMR01"," ","370"," ","231.23"," ","275"," ","171.86"," ","",":","",":"
"2005/06","S08000024"," ",3,"SMR01"," ","235"," ","189.87"," ","175"," ","141.39"," ","",":","",":"
"2005/06","S08000024"," ",4,"SMR01"," ","250"," ","170.69"," ","180"," ","122.9"," ","",":","",":"
"2005/06","S08000024"," ",5,"SMR01"," ","280"," ","107.35"," ","200"," ","76.68"," ","",":","",":"
"2005/06","S08000025"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2005/06","S08000025"," ",2,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2005/06","S08000025"," ",3,"SMR01"," ","25"," ","268.53"," ","25"," ","268.53"," ","",":","",":"
"2005/06","S08000025"," ",4,"SMR01"," ","15"," ","187.03"," ","15"," ","187.03"," ","",":","",":"
"2005/06","S08000025"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2005/06","S08000026"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2005/06","S08000026"," ",2,"SMR01"," ","15"," ","522.28"," ","10"," ","348.19"," ","",":","",":"
"2005/06","S08000026"," ",3,"SMR01"," ","35"," ","278"," ","20"," ","158.86"," ","",":","",":"
"2005/06","S08000026"," ",4,"SMR01"," ","10"," ","164.69"," ","10"," ","164.69"," ","",":","",":"
"2005/06","S08000026"," ",5,"SMR01"," ","5"," ","698.32"," ","0"," ","0"," ","",":","",":"
"2005/06","S08000030"," ",1,"SMR01"," ","130"," ","181.31"," ","125"," ","174.34"," ","",":","",":"
"2005/06","S08000030"," ",2,"SMR01"," ","85"," ","123.61"," ","75"," ","109.06"," ","",":","",":"
"2005/06","S08000030"," ",3,"SMR01"," ","45"," ","68.62"," ","40"," ","61"," ","",":","",":"
"2005/06","S08000030"," ",4,"SMR01"," ","120"," ","100.45"," ","105"," ","87.89"," ","",":","",":"
"2005/06","S08000030"," ",5,"SMR01"," ","40"," ","59.27"," ","35"," ","51.86"," ","",":","",":"
"2005/06","S08000028"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2005/06","S08000028"," ",2,"SMR01"," ","155"," ","875.36"," ","115"," ","649.46"," ","",":","",":"
"2005/06","S08000028"," ",3,"SMR01"," ","60"," ","650.55"," ","55"," ","596.34"," ","",":","",":"
"2005/06","S08000028"," ",4,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2005/06","S08000028"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000015"," ",1,"SMR01"," ","295"," ","345.19"," ","245"," ","286.68"," ","",":","",":"
"2006/07","S08000015"," ",2,"SMR01"," ","270"," ","246.84"," ","210"," ","191.99"," ","",":","",":"
"2006/07","S08000015"," ",3,"SMR01"," ","135"," ","223.59"," ","110"," ","182.18"," ","",":","",":"
"2006/07","S08000015"," ",4,"SMR01"," ","65"," ","116.95"," ","60"," ","107.95"," ","",":","",":"
"2006/07","S08000015"," ",5,"SMR01"," ","60"," ","102.5"," ","50"," ","85.41"," ","",":","",":"
"2006/07","S08000016"," ",1,"SMR01"," ","20"," ","433.46"," ","20"," ","433.46"," ","",":","",":"
"2006/07","S08000016"," ",2,"SMR01"," ","40"," ","374.53"," ","30"," ","280.9"," ","",":","",":"
"2006/07","S08000016"," ",3,"SMR01"," ","100"," ","306.79"," ","85"," ","260.77"," ","",":","",":"
"2006/07","S08000016"," ",4,"SMR01"," ","125"," ","258.17"," ","95"," ","196.21"," ","",":","",":"
"2006/07","S08000016"," ",5,"SMR01"," ","35"," ","240.52"," ","25"," ","171.8"," ","",":","",":"
"2006/07","S08000017"," ",1,"SMR01"," ","50"," ","404.47"," ","40"," ","323.57"," ","",":","",":"
"2006/07","S08000017"," ",2,"SMR01"," ","70"," ","255.15"," ","60"," ","218.7"," ","",":","",":"
"2006/07","S08000017"," ",3,"SMR01"," ","70"," ","121.05"," ","60"," ","103.76"," ","",":","",":"
"2006/07","S08000017"," ",4,"SMR01"," ","40"," ","96.84"," ","30"," ","72.63"," ","",":","",":"
"2006/07","S08000017"," ",5,"SMR01"," ","5"," ","46.08"," ","5"," ","46.08"," ","",":","",":"
"2006/07","S08000029"," ",1,"SMR01"," ","105"," ","165.94"," ","75"," ","118.53"," ","",":","",":"
"2006/07","S08000029"," ",2,"SMR01"," ","135"," ","185.58"," ","95"," ","130.59"," ","",":","",":"
"2006/07","S08000029"," ",3,"SMR01"," ","80"," ","104.56"," ","60"," ","78.42"," ","",":","",":"
"2006/07","S08000029"," ",4,"SMR01"," ","65"," ","83.07"," ","55"," ","70.29"," ","",":","",":"
"2006/07","S08000029"," ",5,"SMR01"," ","30"," ","45.13"," ","25"," ","37.61"," ","",":","",":"
"2006/07","S08000019"," ",1,"SMR01"," ","75"," ","183.08"," ","50"," ","122.05"," ","",":","",":"
"2006/07","S08000019"," ",2,"SMR01"," ","95"," ","128.03"," ","65"," ","87.6"," ","",":","",":"
"2006/07","S08000019"," ",3,"SMR01"," ","50"," ","95.29"," ","35"," ","66.7"," ","",":","",":"
"2006/07","S08000019"," ",4,"SMR01"," ","40"," ","62.82"," ","30"," ","47.12"," ","",":","",":"
"2006/07","S08000019"," ",5,"SMR01"," ","30"," ","52.26"," ","25"," ","43.55"," ","",":","",":"
"2006/07","S08000020"," ",1,"SMR01"," ","125"," ","365.82"," ","90"," ","263.39"," ","",":","",":"
"2006/07","S08000020"," ",2,"SMR01"," ","175"," ","257.35"," ","145"," ","213.23"," ","",":","",":"
"2006/07","S08000020"," ",3,"SMR01"," ","185"," ","143.74"," ","155"," ","120.43"," ","",":","",":"
"2006/07","S08000020"," ",4,"SMR01"," ","155"," ","104.37"," ","125"," ","84.17"," ","",":","",":"
"2006/07","S08000020"," ",5,"SMR01"," ","95"," ","58.57"," ","85"," ","52.41"," ","",":","",":"
"2006/07","S08000031"," ",1,"SMR01"," ","1840"," ","436.93"," ","1310"," ","311.08"," ","",":","",":"
"2006/07","S08000031"," ",2,"SMR01"," ","570"," ","294.14"," ","405"," ","208.99"," ","",":","",":"
"2006/07","S08000031"," ",3,"SMR01"," ","315"," ","217.9"," ","235"," ","162.56"," ","",":","",":"
"2006/07","S08000031"," ",4,"SMR01"," ","195"," ","137.26"," ","145"," ","102.06"," ","",":","",":"
"2006/07","S08000031"," ",5,"SMR01"," ","245"," ","118.19"," ","165"," ","79.6"," ","",":","",":"
"2006/07","S08000022"," ",1,"SMR01"," ","220"," ","853.94"," ","140"," ","543.41"," ","",":","",":"
"2006/07","S08000022"," ",2,"SMR01"," ","345"," ","603.03"," ","225"," ","393.28"," ","",":","",":"
"2006/07","S08000022"," ",3,"SMR01"," ","400"," ","331.73"," ","280"," ","232.21"," ","",":","",":"
"2006/07","S08000022"," ",4,"SMR01"," ","165"," ","208.67"," ","115"," ","145.44"," ","",":","",":"
"2006/07","S08000022"," ",5,"SMR01"," ","40"," ","137.82"," ","25"," ","86.14"," ","",":","",":"
"2006/07","S08000032"," ",1,"SMR01"," ","610"," ","363.93"," ","390"," ","232.67"," ","",":","",":"
"2006/07","S08000032"," ",2,"SMR01"," ","405"," ","246.7"," ","255"," ","155.33"," ","",":","",":"
"2006/07","S08000032"," ",3,"SMR01"," ","205"," ","148.63"," ","140"," ","101.5"," ","",":","",":"
"2006/07","S08000032"," ",4,"SMR01"," ","110"," ","119.02"," ","70"," ","75.74"," ","",":","",":"
"2006/07","S08000032"," ",5,"SMR01"," ","60"," ","79.93"," ","35"," ","46.63"," ","",":","",":"
"2006/07","S08000024"," ",1,"SMR01"," ","350"," ","359.41"," ","240"," ","246.45"," ","",":","",":"
"2006/07","S08000024"," ",2,"SMR01"," ","415"," ","256.77"," ","275"," ","170.15"," ","",":","",":"
"2006/07","S08000024"," ",3,"SMR01"," ","255"," ","203.85"," ","195"," ","155.89"," ","",":","",":"
"2006/07","S08000024"," ",4,"SMR01"," ","280"," ","189.8"," ","195"," ","132.18"," ","",":","",":"
"2006/07","S08000024"," ",5,"SMR01"," ","355"," ","135.81"," ","225"," ","86.07"," ","",":","",":"
"2006/07","S08000025"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000025"," ",2,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000025"," ",3,"SMR01"," ","30"," ","321.23"," ","20"," ","214.16"," ","",":","",":"
"2006/07","S08000025"," ",4,"SMR01"," ","15"," ","183.35"," ","15"," ","183.35"," ","",":","",":"
"2006/07","S08000025"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000026"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000026"," ",2,"SMR01"," ","15"," ","519.21"," ","10"," ","346.14"," ","",":","",":"
"2006/07","S08000026"," ",3,"SMR01"," ","45"," ","360.78"," ","35"," ","280.61"," ","",":","",":"
"2006/07","S08000026"," ",4,"SMR01"," ","15"," ","245.78"," ","15"," ","245.78"," ","",":","",":"
"2006/07","S08000026"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000030"," ",1,"SMR01"," ","110"," ","153.76"," ","100"," ","139.78"," ","",":","",":"
"2006/07","S08000030"," ",2,"SMR01"," ","65"," ","93.59"," ","65"," ","93.59"," ","",":","",":"
"2006/07","S08000030"," ",3,"SMR01"," ","75"," ","113.74"," ","65"," ","98.58"," ","",":","",":"
"2006/07","S08000030"," ",4,"SMR01"," ","125"," ","103.36"," ","100"," ","82.69"," ","",":","",":"
"2006/07","S08000030"," ",5,"SMR01"," ","30"," ","44.51"," ","30"," ","44.51"," ","",":","",":"
"2006/07","S08000028"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000028"," ",2,"SMR01"," ","160"," ","900.85"," ","120"," ","675.64"," ","",":","",":"
"2006/07","S08000028"," ",3,"SMR01"," ","70"," ","752.77"," ","55"," ","591.46"," ","",":","",":"
"2006/07","S08000028"," ",4,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2006/07","S08000028"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2007/08","S08000015"," ",1,"SMR01"," ","360"," ","344"," ","295"," ","281.89"," ","",":","",":"
"2007/08","S08000015"," ",2,"SMR01"," ","290"," ","288.45"," ","225"," ","223.8"," ","",":","",":"
"2007/08","S08000015"," ",3,"SMR01"," ","115"," ","190.32"," ","85"," ","140.67"," ","",":","",":"
"2007/08","S08000015"," ",4,"SMR01"," ","60"," ","106.22"," ","55"," ","97.37"," ","",":","",":"
"2007/08","S08000015"," ",5,"SMR01"," ","50"," ","102.77"," ","40"," ","82.21"," ","",":","",":"
"2007/08","S08000016"," ",1,"SMR01"," ","30"," ","537.63"," ","25"," ","448.03"," ","",":","",":"
"2007/08","S08000016"," ",2,"SMR01"," ","65"," ","489.49"," ","50"," ","376.53"," ","",":","",":"
"2007/08","S08000016"," ",3,"SMR01"," ","90"," ","247.82"," ","75"," ","206.52"," ","",":","",":"
"2007/08","S08000016"," ",4,"SMR01"," ","85"," ","177.75"," ","60"," ","125.47"," ","",":","",":"
"2007/08","S08000016"," ",5,"SMR01"," ","5"," ","54.32"," ","5"," ","54.32"," ","",":","",":"
"2007/08","S08000017"," ",1,"SMR01"," ","75"," ","515.36"," ","55"," ","377.93"," ","",":","",":"
"2007/08","S08000017"," ",2,"SMR01"," ","95"," ","247.8"," ","70"," ","182.59"," ","",":","",":"
"2007/08","S08000017"," ",3,"SMR01"," ","70"," ","143.79"," ","60"," ","123.25"," ","",":","",":"
"2007/08","S08000017"," ",4,"SMR01"," ","55"," ","139.63"," ","40"," ","101.55"," ","",":","",":"
"2007/08","S08000017"," ",5,"SMR01"," ","10"," ","106.3"," ","5"," ","53.15"," ","",":","",":"
"2007/08","S08000029"," ",1,"SMR01"," ","210"," ","320.5"," ","135"," ","206.03"," ","",":","",":"
"2007/08","S08000029"," ",2,"SMR01"," ","160"," ","207.58"," ","100"," ","129.74"," ","",":","",":"
"2007/08","S08000029"," ",3,"SMR01"," ","110"," ","139.99"," ","80"," ","101.81"," ","",":","",":"
"2007/08","S08000029"," ",4,"SMR01"," ","85"," ","120.63"," ","60"," ","85.15"," ","",":","",":"
"2007/08","S08000029"," ",5,"SMR01"," ","65"," ","96.86"," ","50"," ","74.51"," ","",":","",":"
"2007/08","S08000019"," ",1,"SMR01"," ","85"," ","214.35"," ","60"," ","151.31"," ","",":","",":"
"2007/08","S08000019"," ",2,"SMR01"," ","95"," ","134.23"," ","75"," ","105.97"," ","",":","",":"
"2007/08","S08000019"," ",3,"SMR01"," ","50"," ","91.99"," ","40"," ","73.59"," ","",":","",":"
"2007/08","S08000019"," ",4,"SMR01"," ","65"," ","97.8"," ","45"," ","67.71"," ","",":","",":"
"2007/08","S08000019"," ",5,"SMR01"," ","25"," ","41.59"," ","20"," ","33.27"," ","",":","",":"
"2007/08","S08000020"," ",1,"SMR01"," ","130"," ","392.6"," ","90"," ","271.8"," ","",":","",":"
"2007/08","S08000020"," ",2,"SMR01"," ","190"," ","270.17"," ","145"," ","206.19"," ","",":","",":"
"2007/08","S08000020"," ",3,"SMR01"," ","215"," ","178.16"," ","160"," ","132.58"," ","",":","",":"
"2007/08","S08000020"," ",4,"SMR01"," ","200"," ","132.76"," ","155"," ","102.89"," ","",":","",":"
"2007/08","S08000020"," ",5,"SMR01"," ","150"," ","86.44"," ","120"," ","69.15"," ","",":","",":"
"2007/08","S08000031"," ",1,"SMR01"," ","1965"," ","474"," ","1305"," ","314.79"," ","",":","",":"
"2007/08","S08000031"," ",2,"SMR01"," ","635"," ","332.44"," ","400"," ","209.41"," ","",":","",":"
"2007/08","S08000031"," ",3,"SMR01"," ","350"," ","227.05"," ","235"," ","152.45"," ","",":","",":"
"2007/08","S08000031"," ",4,"SMR01"," ","210"," ","145.73"," ","150"," ","104.09"," ","",":","",":"
"2007/08","S08000031"," ",5,"SMR01"," ","240"," ","115.29"," ","170"," ","81.67"," ","",":","",":"
"2007/08","S08000022"," ",1,"SMR01"," ","240"," ","848.78"," ","155"," ","548.17"," ","",":","",":"
"2007/08","S08000022"," ",2,"SMR01"," ","380"," ","645.44"," ","270"," ","458.6"," ","",":","",":"
"2007/08","S08000022"," ",3,"SMR01"," ","385"," ","326.2"," ","260"," ","220.29"," ","",":","",":"
"2007/08","S08000022"," ",4,"SMR01"," ","155"," ","193.64"," ","105"," ","131.17"," ","",":","",":"
"2007/08","S08000022"," ",5,"SMR01"," ","40"," ","135.28"," ","25"," ","84.55"," ","",":","",":"
"2007/08","S08000032"," ",1,"SMR01"," ","875"," ","530.41"," ","495"," ","300.06"," ","",":","",":"
"2007/08","S08000032"," ",2,"SMR01"," ","475"," ","282.65"," ","300"," ","178.52"," ","",":","",":"
"2007/08","S08000032"," ",3,"SMR01"," ","285"," ","217.25"," ","165"," ","125.78"," ","",":","",":"
"2007/08","S08000032"," ",4,"SMR01"," ","150"," ","152.76"," ","95"," ","96.75"," ","",":","",":"
"2007/08","S08000032"," ",5,"SMR01"," ","65"," ","82.12"," ","45"," ","56.85"," ","",":","",":"
"2007/08","S08000024"," ",1,"SMR01"," ","450"," ","436.14"," ","300"," ","290.76"," ","",":","",":"
"2007/08","S08000024"," ",2,"SMR01"," ","460"," ","291.4"," ","335"," ","212.22"," ","",":","",":"
"2007/08","S08000024"," ",3,"SMR01"," ","305"," ","230.63"," ","210"," ","158.79"," ","",":","",":"
"2007/08","S08000024"," ",4,"SMR01"," ","255"," ","175.87"," ","185"," ","127.59"," ","",":","",":"
"2007/08","S08000024"," ",5,"SMR01"," ","405"," ","153.9"," ","250"," ","95"," ","",":","",":"
"2007/08","S08000025"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2007/08","S08000025"," ",2,"SMR01"," ","15"," ","383.83"," ","10"," ","255.89"," ","",":","",":"
"2007/08","S08000025"," ",3,"SMR01"," ","30"," ","442.02"," ","25"," ","368.35"," ","",":","",":"
"2007/08","S08000025"," ",4,"SMR01"," ","15"," ","162.37"," ","15"," ","162.37"," ","",":","",":"
"2007/08","S08000025"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2007/08","S08000026"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2007/08","S08000026"," ",2,"SMR01"," ","20"," ","679.35"," ","15"," ","509.51"," ","",":","",":"
"2007/08","S08000026"," ",3,"SMR01"," ","40"," ","309.89"," ","30"," ","232.41"," ","",":","",":"
"2007/08","S08000026"," ",4,"SMR01"," ","15"," ","261.96"," ","10"," ","174.64"," ","",":","",":"
"2007/08","S08000026"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2007/08","S08000030"," ",1,"SMR01"," ","130"," ","186.48"," ","115"," ","164.96"," ","",":","",":"
"2007/08","S08000030"," ",2,"SMR01"," ","110"," ","159.8"," ","95"," ","138.01"," ","",":","",":"
"2007/08","S08000030"," ",3,"SMR01"," ","100"," ","136.15"," ","80"," ","108.92"," ","",":","",":"
"2007/08","S08000030"," ",4,"SMR01"," ","105"," ","89.64"," ","85"," ","72.57"," ","",":","",":"
"2007/08","S08000030"," ",5,"SMR01"," ","45"," ","64.98"," ","40"," ","57.76"," ","",":","",":"
"2007/08","S08000028"," ",1,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2007/08","S08000028"," ",2,"SMR01"," ","115"," ","634.34"," ","95"," ","524.02"," ","",":","",":"
"2007/08","S08000028"," ",3,"SMR01"," ","40"," ","440.48"," ","30"," ","330.36"," ","",":","",":"
"2007/08","S08000028"," ",4,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2007/08","S08000028"," ",5,"SMR01"," ","0"," ","0"," ","0"," ","0"," ","",":","",":"
"2008/09","S08000015"," ",1,"SMR01"," ","340"," ","324.25"," ","260"," ","247.95"," ","",":","",":"
"2008/09","S08000015"," ",2,"SMR01"," ","245"," ","243.66"," ","190"," ","188.96"," ","",":","",":"
"2008/09","S08000015"," ",3,"SMR01"," ","100"," ","164.33"," ","85"," ","139.68"," ","",":","",":"
"2008/09","S08000015"," ",4,"SMR01"," ","75"," ","131.38"," ","65"," ","113.87"," ","",":","",":"
"2008/09","S08000015"," ",5,"SMR01"," ","35"," ","71.78"," ","30"," ","61.52"," ","",":","",":"
"2008/09","S08000016"," ",1,"SMR01"," ","20"," ","353.79"," ","20"," ","353.79"," ","",":","",":"
"2008/09","S08000016"," ",2,"SMR01"," ","40"," ","301.82"," ","30"," ","226.36"," ","",":","",":"
"2008/09","S08000016"," ",3,"SMR01"," ","105"," ","285.13"," ","85"," ","230.82"," ","",":","",":"
"2008/09","S08000016"," ",4,"SMR01"," ","125"," ","257.92"," ","90"," ","185.7"," ","",":","",":"
"2008/09","S08000016"," ",5,"SMR01"," ","20"," ","218.22"," ","20"," ","218.22"," ","",":","",":"
"2008/09","S08000017"," ",1,"SMR01"," ","45"," ","307.97"," ","35"," ","239.53"," ","",":","",":"
"2008/09","S08000017"," ",2,"SMR01"," ","105"," ","272.3"," ","80"," ","207.47"," ","",":","",":"
"2008/09","S08000017"," ",3,"SMR01"," ","85"," ","173.36"," ","65"," ","132.57"," ","",":","",":"
"2008/09","S08000017"," ",4,"SMR01"," ","45"," ","113.84"," ","35"," ","88.54"," ","",":","",":"
"2008/09","S08000017"," ",5,"SMR01"," ","10"," ","107.81"," ","10"," ","107.81"," ","",":","",":"
"2008/09","S08000029"," ",1,"SMR01"," ","195"," ","298.98"," ","120"," ","183.99"," ","",":","",":"
"2008/09","S08000029"," ",2,"SMR01"," ","160"," ","207.23"," ","105"," ","135.99"," ","",":","",":"
"2008/09","S08000029"," ",3,"SMR01"," ","135"," ","171.05"," ","85"," ","107.7"," ","",":","",":"
"2008/09","S08000029"," ",4,"SMR01"," ","80"," ","113.4"," ","50"," ","70.88"," ","",":","",":"
"2008/09","S08000029"," ",5,"SMR01"," ","50"," ","73.37"," ","35"," ","51.36"," ","",":","",":"
"2008/09","S08000019"," ",1,"SMR01"," ","90"," ","225.74"," ","70"," ","175.58"," ","",":","",":"
"2008/09","S08000019"," ",2,"SMR01"," ","85"," ","119.45"," ","75"," ","105.39"," ","",":","",":"
"2008/09","S08000019"," ",3,"SMR01"," ","90"," ","164.03"," ","60"," ","109.35"," ","",":","",":"
"2008/09","S08000019"," ",4,"SMR01"," ","65"," ","96.94"," ","45"," ","67.11"," ","",":","",":"
"2008/09","S08000019"," ",5,"SMR01"," ","20"," ","33.3"," ","20"," ","33.3"," ","",":","",":"
"2008/09","S08000020"," ",1,"SMR01"," ","165"," ","487.2"," ","110"," ","324.8"," ","",":","",":"
"2008/09","S08000020"," ",2,"SMR01"," ","230"," ","325.16"," ","160"," ","226.2"," ","",":","",":"
"2008/09","S08000020"," ",3,"SMR01"," ","210"," ","171.75"," ","175"," ","143.12"," ","",":","",":"
"2008/09","S08000020"," ",4,"SMR01"," ","150"," ","98.41"," ","130"," ","85.28"," ","",":","",":"
"2008/09","S08000020"," ",5,"SMR01"," ","145"," ","83.15"," ","115"," ","65.95"," ","",":","",":"
"2008/09","S08000031"," ",1,"SMR01"," ","2260"," ","541.54"," ","1415"," ","339.06"," ","",":","",":"
"2008/09","S08000031"," ",2,"SMR01"," ","600"," ","312.96"," ","375"," ","195.6"," ","",":","",":"
"2008/09","S08000031"," ",3,"SMR01"," ","315"," ","202.23"," ","200"," ","128.4"," ","",":","",":"
"2008/09","S08000031"," ",4,"SMR01"," ","275"," ","190.77"," ","185"," ","128.33"," ","",":","",":"
"2008/09","S08000031"," ",5,"SMR01"," ","225"," ","108.24"," ","155"," ","74.56"," ","",":","",":"
"2008/09","S08000022"," ",1,"SMR01"," ","220"," ","767.7"," ","150"," ","523.43"," ","",":","",":"
"2008/09","S08000022"," ",2,"SMR01"," ","340"," ","574.02"," ","250"," ","422.08"," ","",":","",":"
"2008/09","S08000022"," ",3,"SMR01"," ","410"," ","346.58"," ","310"," ","262.05"," ","",":","",":"
"2008/09","S08000022"," ",4,"SMR01"," ","200"," ","244.91"," ","140"," ","171.43"," ","",":","",":"
